3744 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 -4 -4 2 1 1 2 -4 -4 -4 2 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3745 1 1 3 1 2 -4 5 -4 5 1 5 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 0 2
3746 1 5 3 2 1 1 1 1 1 1 1 1 4 1 1 1 1 1 4 1 1 -4 4 -4 4 -4 4 1 1 1 4 -4 4 -4 -4 -4 7 4 -4 -4 -4 -4 -4 -4 7 -4 -4 1 3 1 3 1 1 3 1 1 1 2 -5 -5 1 1 -5 -5 -5 -5 -5 -5
3747 -4 1 3 1 5 -4 5 -4 3 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3748 1 1 3 1 1 1 1 -4 3 -4 3 -4 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 4 -4 1 1 2 1 2 1 2 -5 -5 -5 -5 -5 -5 -5 1 4 1 4 1 4 1 2 -5 -5
3749 -4 5 3 2 3 1 1 -4 4 1 4 -4 4 -4 4 -4 4 -4 4 -4 7 -4 7 3 1 3 4 -4 6 1 1 3 1 -4 4 -4 6 6 -4 -4 -4 -4 -4 -4 7 -4 -4 -4 -4 -4 -4 -4 7 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3750 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 2 -4 1 -5 -5 -5 -5 -4 4 -4 1 -5 -5 1 2 1 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3751 1 1 3 1 1 -4 3 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 1 1 1 1 1 1 1 3 2 -4 -4 1 1 2 -4 -4 -4 2 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3752 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 -4 -4 2 2 -4 -4 1 1 2 1 2 1 2 -5 -5 -5 1 2 1 2 0 2 -5 -5 1 2 -5 -5 -5 -5
3753 2 5 3 2 1 1 1 1 1 1 4 -4 4 1 4 -4 4 -4 3 -4 4 3 1 3 1 1 1 1 4 1 4 -4 4 -4 -4 -4 7 1 2 -4 -4 -4 -4 2 1 1 2 1 2 1 2 1 1 2 1 2 0 2 1 2 1 2 1 2 0 2 -4 -4
3754 -4 5 3 2 5 -4 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3755 1 5 3 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 -4 -4 1 1 1 3 -4 -4 -4 -4 -4 1 1 3 1 3 1 3 1 1 3 1 3 1 3 1 -2 1 3 1 3 1 3 1 3
3756 -4 5 3 2 5 -4 5 -4 5 1 1 1 4 -4 4 -4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 0 6 2 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3757 -4 1 3 1 5 -4 5 -4 5 1 5 1 5 1 5 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3758 1 5 3 2 1 -4 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 3 1 3 1 3 1 -4 -4 4 1 1 4 -4 -4 -4 5 -4 1 -5 -5 -5 -5 -5 -5 1 2 4 1 4 1 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3759 1 5 3 2 1 2 1 2 1 1 1 1 4 1 4 1 4 3 1 3 1 3 1 3 1 3 1 3 1 1 1 1 4 -4 -4 2 1 1 -4 2 -4 3 -4 -4 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 2 1 2 1 3 1 3 1 2 1 2 1 2
3760 1 1 3 1 1 -4 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 1 1 -4 4 -4 1 1 -4 2 -4 -4 -4 -4 1 -5 -5 1 2 1 2 1 3 2 1 2 1 2 1 2 0 2 1 2 -5 -5 -5 -5
3761 -4 1 3 1 5 1 1 1 1 1 1 1 1 1 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3762 1 1 3 1 1 -5 -5 -5 -5 -5 -5 1 1 1 1 1 1 1 1 -5 -5 1 1 1 1 1 1 1 1 1 1 1 1 -4 2 -4 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 -5 -5 -5 -5 -5 -5 -5 1 2 -5 -5 -5 -5 1 2 1 2 1 2
3763 -4 1 3 1 5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 1 1 2 1 1 -5 -5 1 1 1 7 1 1 1 3 1 1 2 -4 -4 1 1 2 -4 -4 2 -4 -4 2 -5 -5 -5 -5 1 2 1 1 2 1 2 0 2 0 2 1 4 1 4 1 4 -5 -5
3764 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 0 2 1 2 0 2 0 2
3765 -4 1 3 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 -4 -4 2 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3766 -4 2 3 1 3 1 1 -4 3 1 1 2 1 2 1 3 3 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 8 2 -4 -4 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 0 4 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3767 -4 6 3 2 7 1 1 1 1 1 1 1 3 -4 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 0 2 -4 -4 -4 -4 -4 -4 -4 -4
3768 1 6 3 2 2 -4 4 -4 4 -4 3 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 2 -4 6 -4 6 -4 4 -4 -4 -4 5 6 -4 -4 -4 -4 -4 -4 6 -4 -4 -4 -4 -4 -4 -4 6 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3769 -4 6 3 2 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -5 -5 1 1 1 6 1 1 -5 -5 -5 -5 1 2 -4 -4 2 -4 -4 1 1 2 1 2 0 3 -4 7 -4 1 -2 0 -2 0 2 -4 -4 1 2 1 2 1 2
3770 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 -4 -4 1 1 -4 2 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3771 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 2 1 1 2 -4 -4 3 -4 -4 1 1 3 1 3 1 3 1 1 3 1 -2 1 -2 1 -2 1 -2 1 -2 1 -2 1 -2
3772 1 5 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 -4 4 -4 4 -4 4 1 1 2 -4 -4 1 7 -4 -4 2 -4 -4 -4 7 1 3 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3773 2 5 3 2 1 1 1 -4 4 -4 4 2 1 -5 -5 -5 -5 -5 -5 -5 -5 2 1 2 1 2 1 2 2 2 1 2 1 -4 1 -4 1 2 1 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3774 1 5 3 2 1 -5 -5 -4 4 -4 4 -4 4 -5 -5 -4 4 1 1 1 2 -4 4 -4 4 -4 4 -4 4 -4 4 -4 4 -4 -4 -4 7 -5 -5 -5 -5 -5 -5 -5 -5 1 2 1 2 1 2 1 1 2 1 2 0 2 1 2 0 2 -4 -4 -4 -4 -4 -4
3775 1 5 3 2 1 1 1 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3776 -4 1 3 1 3 1 1 1 1 1 3 1 7 1 1 1 3 1 3 1 3 1 1 1 2 1 2 1 7 1 1 1 1 -4 -4 2 1 1 2 -4 -4 -4 5 -4 1 1 5 1 2 -4 -4 -4 6 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3777 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 -4 -4 2 1 1 2 -4 -4 -4 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 -5 -5 1 2 1 2
3778 -4 1 3 1 5 -4 5 1 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3779 2 5 3 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 -4 -4 1 1 2 1 -4 -4 1 -4 -4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 -4 -4 -4 -4 -4 -4 -4 -4
3780 -4 1 3 1 5 -4 3 1 1 1 3 1 1 1 1 1 3 1 3 1 1 1 1 -4 8 1 1 1 3 1 3 1 7 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 0 2 1 2 1 2 1 2 0 2
3781 1 5 3 2 1 -4 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 -4 -4 2 2 -4 -4 1 -5 -5 1 2 0 2 1 1 2 1 4 1 4 1 2 0 2 1 1 1 1 0 1
3782 3 1 3 1 1 3 1 3 1 3 1 3 1 3 1 3 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3783 -4 5 3 2 5 -4 5 1 1 1 7 2 6 1 7 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 -4 -4
3784 -4 5 3 2 3 -4 3 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 3 1 1 1 1 1 2 -4 -4 7 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 0 3 2 1 2 1 2 0 2 0 2 1 4 1 4 0 4
3785 1 5 3 2 1 1 1 1 1 1 1 1 1 -5 -5 1 1 -5 -5 -5 -5 -5 -5 -5 -5 1 2 -5 -5 1 1 1 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3786 2 5 3 2 1 2 2 2 1 2 1 2 1 1 1 1 5 -4 5 1 1 1 1 1 3 1 1 1 1 1 1 1 3 2 -4 -4 2 7 -4 -4 2 -4 -4 -4 7 1 3 1 3 1 3 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3787 1 6 3 2 1 1 1 -4 4 1 1 1 4 -4 4 1 1 1 1 1 4 -4 7 -4 4 -4 4 -4 4 -4 4 -4 4 1 -4 -4 4 1 2 -4 -4 -4 -4 -4 1 0 3 1 1 1 3 1 1 3 1 3 1 2 1 3 1 3 1 3 1 3 1 3
3788 -4 1 3 1 3 1 1 1 1 1 1 1 1 1 1 1 1 -5 -5 -5 -5 1 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3789 -4 1 3 1 3 -4 3 -4 3 1 3 1 1 1 1 1 1 1 1 1 3 3 1 3 1 1 2 1 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 1 2 1 2 1 2 1 2 1 2 1 2 -5 -5 -5 -5
3790 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 4 -4 4 1 1 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3791 1 5 3 2 1 1 1 -4 3 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 3 -4 -4 1 1 3 -4 -4 3 -4 -4 1 1 3 1 3 1 3 1 1 3 1 3 1 3 1 3 1 3 1 3 1 2 0 2
3792 3 1 3 1 1 3 1 3 1 1 1 3 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 2 2 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 0 2 -4 -4
3793 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 0 2
3794 -4 5 3 2 5 -4 5 1 1 1 5 -4 5 2 3 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 1 3 -4 -4 1 2 1 -4 -4 -4 2 -4 7 -4 -4 1 4 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4
3795 -4 1 3 1 5 1 1 1 1 1 7 1 5 -4 3 -4 5 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 2 1 4 1 4 1 1 4 1 4 1 4 1 4 -5 -5 -5 -5 -5 -5 -5 -5
3796 -4 5 3 2 5 -4 3 -4 3 -4 5 2 1 2 1 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 -4 -4 1 1 1 1 -4 -4 1 -4 -4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
3797 1 5 3 2 1 1 1 -4 3 1 3 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3 2 1 -4 -4 1 1 1 1 -4 -4 1 -4 -4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3798 1 5 3 2 1 1 1 1 1 1 1 1 5 2 1 2 1 1 1 1 4 3 4 -4 4 -5 -5 -4 4 -4 4 -4 4 -4 -4 -4 7 1 -4 -4 -4 1 -4 -4 1 1 1 1 1 1 -2 1 1 -4 1 -2 1 -2 1 1 1 1 1 1 1 1 1 1
3799 1 5 3 2 1 2 1 1 1 1 1 1 1 2 7 3 1 3 2 -5 -5 1 1 1 1 3 1 2 1 1 3 2 1 -4 -4 1 7 1 -4 4 -4 -4 -4 -4 1 1 4 1 4 0 4 0 1 4 1 4 1 4 1 4 1 4 0 4 0 4 -4 -4
3800 -4 5 3 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 0 2 0 3 1 1 1 1 1 1 1 0 1 1 5 1 5 1 5 1 5 1 2
3801 1 1 3 1 1 1 1 1 2 1 1 1 1 1 2 1 6 1 1 1 1 1 1 1 1 1 1 1 1 -5 -5 -5 -5 -5 -5 -5 -5 1 4 -4 -4 -4 -4 4 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 4 -4 -4
3802 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 -4 -4 2 2 -4 -4 1 1 2 1 3 1 3 1 1 3 1 3 1 3 1 3 0 3 -5 -5 -5 -5 -5 -5
3803 -4 1 3 1 3 -4 5 -4 5 1 1 1 3 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 1 -4 -4 1 1 1 -4 -4 1 -4 -4 1 1 3 1 3 1 1 1 1 1 1 3 0 3 1 3 1 1 1 1 1 3 1 3
3804 2 5 3 2 1 -4 5 -4 5 1 5 1 5 2 1 2 1 2 1 2 1 2 1 2 4 3 4 3 2 1 1 2 1 3 -4 -4 1 7 -4 -4 3 1 -4 -4 1 0 3 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -2 1 1 1 1
3805 -4 1 3 1 5 1 1 -4 5 1 5 1 5 3 5 1 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 0 4 2 1 4 1 4 1 4 1 4 1 2 1 2 1 -3
3806 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 4 -4 4 -4 4 -4 7 -4 4 -4 -4 -4 1 7 2 -4 -4 1 -4 -4 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3807 -4 1 3 1 7 -4 8 -4 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 2 -4 -4 1 1 -4 -4 2 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 -5 -5 1 2 1 2
3808 -4 1 3 1 5 -4 5 -4 5 1 5 1 5 1 1 1 5 -4 5 -4 5 1 5 -4 5 1 1 1 1 1 1 1 3 2 -4 -4 1 1 2 -4 -4 2 -4 -4 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3809 -4 5 3 2 5 -4 5 -4 5 1 5 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3810 1 1 3 1 1 1 1 1 2 1 1 1 5 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3811 3 1 3 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3 1 -4 -4 4 1 1 -4 4 -4 -4 4 -4 1 1 4 1 4 1 4 1 1 3 1 4 1 4 1 4 1 4 1 4 1 4 1 4
3812 -4 5 3 2 5 -4 5 -4 3 1 5 1 1 1 1 1 1 1 1 1 1 1 4 -4 4 -4 4 1 1 3 1 3 1 -4 -4 4 1 1 -4 5 -4 -4 5 -4 1 1 5 1 5 1 5 1 1 5 1 5 1 5 1 5 1 5 1 5 1 5 1 5
3813 1 5 3 2 1 1 1 -4 4 1 5 1 3 1 1 1 1 3 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 -4 -4 2 2 -4 -4 1 1 2 1 2 1 -2 1 1 -4 1 3 1 -2 1 -2 1 -2 1 -2 1 -2 1 -2
3814 -4 5 3 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 4 1 2 -4 -4 3 -4 -4 7 1 3 1 3 1 3 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4
3815 -4 1 3 1 5 1 1 -4 5 1 1 1 1 1 5 1 5 1 1 1 5 1 1 1 1 1 1 1 2 1 1 1 1 -4 -4 2 1 1 2 -4 -4 -4 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3816 -4 1 3 1 3 1 2 1 1 1 3 1 5 1 5 1 1 1 3 1 5 1 1 3 1 3 1 3 1 3 1 3 1 -4 -4 4 1 1 -4 4 -4 -4 2 -4 1 1 2 1 2 1 4 1 1 4 1 4 1 4 1 4 1 4 1 4 1 4 0 4
3817 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 1 2 -4 -4 2 -4 -4 7 -4 -4 -4 -4 -4 -4 -4 7 -4 -4 -4 0 1 1 2 1 2 0 2 -4 -4 -4 -4
3818 1 1 3 1 1 -4 5 -4 5 -4 7 3 7 -4 7 -4 7 2 1 2 1 -5 -5 1 2 3 3 2 7 2 5 1 1 2 -4 -4 4 1 1 -4 -4 1 -4 -4 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 1 1 1 1 1 1 1 0 1
3819 -4 7 2 2 5 -4 5 -4 8 -4 8 -4 8 -4 3 1 1 1 4 -4 4 -4 4 -4 4 -4 3 -4 4 -4 4 -4 7 -4 -4 -4 7 1 2 -4 -4 1 -4 -4 1 1 1 1 2 1 2 1 1 2 1 2 1 2 1 2 0 2 -4 -4 -4 -4 -4 -4
3820 2 7 2 2 1 2 1 1 1 2 1 2 5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3821 -4 7 2 2 5 -4 3 2 1 2 4 -4 4 -4 4 -4 4 -4 4 -4 4 -4 4 -4 4 -4 3 -4 4 -4 4 -4 4 -4 -4 -4 7 4 -4 -4 -4 2 -4 -4 1 0 2 0 2 0 2 1 1 2 1 2 0 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3822 -4 3 2 1 5 -4 3 -4 5 -4 3 -4 3 -4 3 -4 3 2 3 -4 3 2 3 2 1 2 1 1 1 1 1 1 1 -4 -4 2 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 0 2 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
3823 -4 7 2 2 5 -5 -5 1 1 -5 -5 1 1 1 4 1 1 1 4 -4 3 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 3 -4 -4 -4 7 7 -4 -4 -4 2 -4 -4 4 0 2 -4 -4 1 4 -4 4 -4 -4 -4 1 2 1 2 1 2 1 2 1 -2 1 2
3824 -4 7 2 2 5 -4 3 2 1 1 4 -4 4 -4 4 -4 3 -4 4 -5 -5 -5 -5 2 1 1 1 -5 -5 -5 -5 2 3 2 -4 -4 1 1 2 -4 -4 2 -4 -4 7 1 2 1 2 -5 -5 1 1 2 1 2 1 2 1 2 -5 -5 -5 -5 1 1 1 1
3825 -4 3 2 1 7 -4 7 1 1 1 3 -4 7 -4 3 1 3 -4 5 1 3 1 3 1 1 1 1 1 1 1 1 1 1 -4 -4 2 1 1 3 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
3826 -4 7 2 2 5 -4 5 -4 7 -4 5 -4 6 -4 5 1 4 -4 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
3827 -4 3 2 1 5 1 1 -4 8 -4 8 -4 5 -4 3 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 -4 -4 1 -5 -5 -5 -5 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 4 1 4 1 4 1 4 1 4 1 4
3828 -4 7 2 2 5 -4 5 1 1 1 3 -4 3 -4 3 -4 3 1 3 1 1 3 1 3 1 3 1 3 2 2 2 2 3 -4 -4 4 1 1 2 -4 -4 2 -4 -4 1 0 2 1 2 1 2 1 1 2 1 2 0 2 1 2 1 2 0 2 -4 -4 -4 -4
3829 1 1 3 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 -4 -4 1 1 2 -4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 4 1 1
3830 2 1 3 1 1 -4 3 1 1 3 1 1 1 1 7 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 2 -4 -4 1 1 -4 4 -4 2 -4 -4 1 1 2 1 2 1 2 1 1 2 1 2 -5 -5 1 2 1 2 1 2 1 2 1 2
3831 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
